NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI),WAVE_HEIGHT
Ian,1982-03-03 03:00:00,T,2.0,1.0,30.0,-16.7,121.9,984.0,25.7,130.0,SE,3.436029288204253,6.608909326482378
Ian,1982-03-03 06:00:00,T,2.0,1.0,30.0,-16.8,122.0,983.0,28.3,0.0,N,3.498897389674407,6.771505280409561
Ian,1982-03-03 09:00:00,T,2.0,1.0,30.0,-16.9,122.0,982.0,28.3,320.0,NW,3.560566909487789,6.931970878068982
Ian,1982-03-03 12:00:00,T,2.0,1.0,30.0,-17.2,122.0,981.0,28.3,260.0,W,3.621102323191423,7.0904086806014295
Ian,1982-03-03 15:00:00,T,2.0,1.0,30.0,-17.3,121.7,980.0,30.9,300.0,NW,3.680562551360306,7.246912963100219
Ian,1982-03-03 18:00:00,T,2.0,1.0,30.0,-17.4,121.4,976.0,30.9,310.0,NW,3.9086693074875756,7.855238578436363
Ian,1982-03-03 21:00:00,T,2.0,1.0,40.0,-17.6,121.0,972.0,33.4,300.0,NW,4.123211912404127,8.43854544460661
Ian,1982-03-04 00:00:00,T,2.0,1.0,40.0,-17.8,120.6,968.0,38.6,330.0,NW,4.326309830523455,9.000352114279888
Ian,1982-03-04 03:00:00,T,2.0,1.0,40.0,-18.0,120.1,964.0,41.2,250.0,W,4.519584076309274,9.543397227140682
Ian,1982-03-04 06:00:00,T,2.0,1.0,40.0,-18.3,119.5,964.0,41.2,230.0,SW,4.519584076309274,9.543397227140682
Ian,1982-03-04 09:00:00,T,2.0,1.0,40.0,-18.5,119.0,964.0,41.2,310.0,NW,4.519584076309274,9.543397227140682
Ian,1982-03-04 12:00:00,T,2.0,1.0,40.0,-18.5,118.5,964.0,41.2,330.0,NW,4.519584076309274,9.543397227140682
Ian,1982-03-04 15:00:00,T,2.0,1.0,40.0,-18.6,118.0,964.0,41.2,350.0,N,4.519584076309274,9.543397227140682
Ian,1982-03-04 18:00:00,T,2.0,1.0,40.0,-18.8,117.6,964.0,41.2,250.0,W,4.519584076309274,9.543397227140682
Ian,1982-03-04 21:00:00,T,2.0,1.0,40.0,-19.0,117.1,964.0,41.2,290.0,W,4.519584076309274,9.543397227140682
Ian,1982-03-05 00:00:00,T,2.0,1.0,40.0,-19.3,116.8,964.0,41.2,270.0,W,4.519584076309274,9.543397227140682
Ian,1982-03-05 03:00:00,T,2.0,1.0,40.0,-19.5,116.4,964.0,41.2,280.0,W,4.519584076309274,9.543397227140682
Ian,1982-03-05 06:00:00,T,2.0,1.0,40.0,-19.7,115.8,965.0,41.2,220.0,SW,4.472111984576423,9.409267516659106
Ian,1982-03-05 09:00:00,T,2.0,1.0,40.0,-19.9,115.0,966.0,41.2,90.0,E,4.424088539694945,9.274072379024224
Ian,1982-03-05 12:00:00,T,2.0,1.0,40.0,-20.1,114.8,967.0,41.2,120.0,SE,4.37549458407888,9.137778840878868
Ian,1982-03-05 15:00:00,T,2.0,1.0,40.0,-20.2,114.6,968.0,38.6,230.0,SW,4.326309830523455,9.000352114279888
Ian,1982-03-05 18:00:00,T,2.0,1.0,40.0,-20.4,114.3,970.0,36.0,20.0,N,4.226080550428074,8.721949981515161
Ian,1982-03-05 21:00:00,T,2.0,1.0,40.0,-20.7,114.2,972.0,36.0,0.0,N,4.123211912404127,8.43854544460661
Ian,1982-03-06 00:00:00,T,2.0,1.0,40.0,-21.0,114.1,976.0,33.4,20.0,N,3.9086693074875756,7.855238578436363
Ian,1982-03-06 03:00:00,T,2.0,1.0,30.0,-21.5,114.1,980.0,30.9,0.0,N,3.680562551360306,7.246912963100219
Ian,1982-03-06 06:00:00,T,2.0,3.0,30.0,-21.9,114.0,984.0,28.3,290.0,W,3.436029288204253,6.608909326482378
Ian,1982-03-06 09:00:00,T,2.0,2.0,30.0,-22.5,113.8,988.0,25.7,290.0,W,3.171040401599453,5.934814700954278
Ian,1982-03-06 12:00:00,T,2.0,4.0,30.0,-23.2,113.7,992.0,20.6,220.0,SW,2.879603808648294,5.215337889949324
Ian,1982-03-06 15:00:00,T,2.0,3.0,30.0,-23.5,113.8,996.0,18.0,210.0,SW,2.5520966457335894,4.436019150206298
Ian,1982-03-06 18:00:00,T,2.0,2.0,20.0,-23.7,113.9,997.0,15.4,230.0,SW,2.4628321961038315,4.2292803662815786
Ian,1982-03-06 21:00:00,T,2.0,2.0,20.0,-23.8,114.0,998.0,12.9,150.0,SE,2.369923199020532,4.016795111277821
Ian,1982-03-07 00:00:00,T,2.0,2.0,20.0,-24.0,114.1,999.0,10.3,190.0,S,2.272896922914969,3.7979028085145177
Ian,1982-03-07 03:00:00,T,2.0,2.0,20.0,-24.1,114.2,1000.0,10.3,180.0,S,2.171169359038437,3.571798555879381
Ian,1982-03-07 06:00:00,T,2.0,2.0,20.0,-24.2,114.3,1002.0,10.3,160.0,S,1.9504544175096625,3.093690822425731
Ian,1982-03-07 09:00:00,T,2.0,2.0,20.0,-24.3,114.6,1003.0,7.7,260.0,W,1.8292585014507152,2.838769268817055
Ken,1983-02-28 03:00:00,T,2.0,1.0,20.0,-13.1,124.9,994.0,15.4,180.0,S,2.7211835684431747,4.8343737843889
Ken,1983-02-28 06:00:00,T,2.0,1.0,30.0,-13.2,124.8,992.0,20.6,180.0,S,2.879603808648294,5.215337889949324
Ken,1983-02-28 09:00:00,T,2.0,1.0,30.0,-13.2,124.8,990.0,23.2,230.0,SW,3.02911482118419,5.581491588135562
Ken,1983-02-28 12:00:00,T,2.0,1.0,30.0,-13.3,124.7,988.0,25.7,340.0,N,3.171040401599453,5.934814700954278
Ken,1983-02-28 15:00:00,T,2.0,1.0,30.0,-13.3,124.7,986.0,25.7,310.0,NW,3.3064069632968023,6.276868018762456
Ken,1983-02-28 18:00:00,T,2.0,1.0,30.0,-13.4,124.6,984.0,25.7,290.0,W,3.436029288204253,6.608909326482378
Ken,1983-02-28 21:00:00,T,2.0,1.0,30.0,-13.4,124.6,982.0,25.7,340.0,N,3.560566909487789,6.931970878068982
Ken,1983-03-01 00:00:00,T,2.0,1.0,30.0,-13.5,124.5,980.0,28.3,330.0,NW,3.680562551360306,7.246912963100219
Ken,1983-03-01 03:00:00,T,2.0,1.0,30.0,-13.8,124.4,978.0,28.3,140.0,SE,3.796469144159554,7.554462041834404
Ken,1983-03-01 06:00:00,T,2.0,1.0,30.0,-14.1,124.5,977.0,28.3,180.0,S,3.8530109421255934,7.70566163377665
Ken,1983-03-01 09:00:00,T,2.0,1.0,30.0,-14.2,124.5,976.0,30.9,180.0,S,3.9086693074875756,7.855238578436363
Ken,1983-03-01 15:00:00,T,2.0,1.0,30.0,-14.4,124.5,974.0,30.9,220.0,SW,4.017489717973018,8.149777795872945
Ken,1983-03-01 18:00:00,T,2.0,1.0,30.0,-14.5,124.5,973.0,30.9,160.0,S,4.070722019509654,8.294856317790718
Ken,1983-03-01 21:00:00,T,2.0,1.0,30.0,-14.6,124.5,972.0,30.9,180.0,S,4.123211912404127,8.43854544460661
Ken,1983-03-02 00:00:00,T,2.0,1.0,30.0,-14.8,124.5,970.0,30.9,200.0,S,4.226080550428074,8.721949981515161
Ken,1983-03-02 03:00:00,T,2.0,1.0,40.0,-15.0,124.5,970.0,33.4,230.0,SW,4.226080550428074,8.721949981515161
Ken,1983-03-02 06:00:00,T,2.0,5.0,40.0,-15.4,124.5,970.0,33.4,310.0,NW,4.226080550428074,8.721949981515161
Ken,1983-03-02 09:00:00,T,2.0,3.0,40.0,-15.7,124.5,970.0,33.4,280.0,W,4.226080550428074,8.721949981515161
Ken,1983-03-02 15:00:00,T,2.0,3.0,30.0,-16.1,124.6,973.0,28.3,280.0,W,4.070722019509654,8.294856317790718
Ken,1983-03-02 18:00:00,T,2.0,2.0,30.0,-16.3,124.7,976.0,25.7,270.0,W,3.9086693074875756,7.855238578436363
Ken,1983-03-02 21:00:00,T,2.0,2.0,30.0,-16.3,124.8,982.0,25.7,280.0,W,3.560566909487789,6.931970878068982
Ken,1983-03-03 00:00:00,T,2.0,2.0,30.0,-16.4,125.2,988.0,23.2,260.0,W,3.171040401599453,5.934814700954278
Ken,1983-03-03 03:00:00,T,2.0,2.0,30.0,-16.5,125.5,990.0,18.0,270.0,W,3.02911482118419,5.581491588135562
Ken,1983-03-03 06:00:00,T,2.0,2.0,30.0,-16.8,125.8,991.0,18.0,30.0,NE,2.9553819823622214,5.4001307637617755
Ken,1983-03-03 09:00:00,T,2.0,2.0,30.0,-17.1,126.0,991.0,18.0,320.0,NW,2.9553819823622214,5.4001307637617755
Ken,1983-03-03 12:00:00,T,2.0,2.0,20.0,-17.7,126.3,992.0,15.4,170.0,S,2.879603808648294,5.215337889949324
Ken,1983-03-03 15:00:00,T,2.0,2.0,20.0,-18.0,126.7,992.0,12.9,170.0,S,2.879603808648294,5.215337889949324
Ken,1983-03-03 18:00:00,T,2.0,2.0,20.0,-18.4,126.6,992.0,12.9,10.0,N,2.879603808648294,5.215337889949324
Ken,1983-03-03 21:00:00,T,2.0,2.0,20.0,-18.7,126.6,993.0,12.9,10.0,N,2.801604936095944,5.026851580353138
Ken,1983-03-04 00:00:00,T,2.0,2.0,20.0,-18.9,126.6,994.0,12.9,0.0,N,2.7211835684431747,4.8343737843889
Ken,1983-03-04 03:00:00,T,2.0,2.0,20.0,-19.4,126.5,994.0,12.9,0.0,N,2.7211835684431747,4.8343737843889
Ken,1983-03-04 06:00:00,T,2.0,2.0,20.0,-19.7,126.4,994.0,10.3,350.0,N,2.7211835684431747,4.8343737843889
Ken,1983-03-04 09:00:00,T,2.0,2.0,20.0,-20.0,126.4,994.0,10.3,310.0,NW,2.7211835684431747,4.8343737843889
Ken,1983-03-04 15:00:00,T,2.0,2.0,20.0,-20.7,126.2,994.0,10.3,10.0,N,2.7211835684431747,4.8343737843889
Ken,1983-03-04 21:00:00,T,2.0,2.0,20.0,-21.2,125.8,995.0,7.7,0.0,N,2.6381055546827414,4.637561993501342
Ken,1983-03-05 00:00:00,T,2.0,2.0,20.0,-21.6,125.5,995.0,7.7,10.0,N,2.6381055546827414,4.637561993501342
Ken,1983-03-06 00:00:00,T,2.0,2.0,20.0,-25.8,126.8,1001.0,7.7,350.0,N,2.064004808197857,3.3374835471115607
Ken,1983-03-06 06:00:00,T,2.0,2.0,20.0,-26.7,127.5,1003.0,7.7,280.0,W,1.8292585014507152,2.838769268817055
Ken,1983-03-06 09:00:00,T,2.0,2.0,20.0,-27.0,128.9,1004.0,7.7,270.0,W,1.6986825976362856,2.5704926274945805
Lena,1983-04-02 12:00:00,T,19.0,1.0,20.0,-11.0,122.9,1009.0,10.3,130.0,SE,0.7182401872998988,0.81075
Lena,1983-04-02 18:00:00,T,19.0,1.0,20.0,-11.0,121.9,1009.0,10.3,100.0,E,0.7182401872998988,0.81075
Lena,1983-04-03 00:00:00,T,19.0,1.0,20.0,-10.9,121.1,1008.0,10.3,110.0,E,1.0020554073606542,1.2669231576994127
Lena,1983-04-05 06:00:00,T,2.0,1.0,30.0,-13.5,114.9,991.0,23.2,340.0,N,2.9553819823622214,5.4001307637617755
Lena,1983-04-06 18:00:00,T,2.0,1.0,30.0,-16.7,114.4,980.0,28.3,60.0,NE,3.680562551360306,7.246912963100219
Lena,1983-04-06 21:00:00,T,2.0,1.0,30.0,-17.1,114.2,980.0,28.3,20.0,N,3.680562551360306,7.246912963100219
Lena,1983-04-07 00:00:00,T,2.0,1.0,30.0,-17.6,114.3,980.0,28.3,40.0,NE,3.680562551360306,7.246912963100219
Lena,1983-04-07 03:00:00,T,2.0,1.0,30.0,-17.8,114.7,980.0,28.3,0.0,N,3.680562551360306,7.246912963100219
Lena,1983-04-07 06:00:00,T,2.0,1.0,30.0,-18.0,114.8,980.0,28.3,90.0,E,3.680562551360306,7.246912963100219
Lena,1983-04-07 09:00:00,T,2.0,1.0,30.0,-18.5,115.4,980.0,28.3,90.0,E,3.680562551360306,7.246912963100219
Lena,1983-04-07 12:00:00,T,2.0,1.0,30.0,-18.8,115.9,980.0,28.3,10.0,N,3.680562551360306,7.246912963100219
Lena,1983-04-07 15:00:00,T,2.0,1.0,30.0,-19.0,116.3,980.0,28.3,110.0,E,3.680562551360306,7.246912963100219
Lena,1983-04-07 18:00:00,T,2.0,1.0,40.0,-19.4,116.9,980.0,33.4,120.0,SE,3.680562551360306,7.246912963100219
Lena,1983-04-07 21:00:00,T,2.0,1.0,40.0,-20.0,117.7,980.0,33.4,330.0,NW,3.680562551360306,7.246912963100219
Lena,1983-04-08 00:00:00,T,2.0,3.0,40.0,-20.6,118.5,980.0,33.4,300.0,NW,3.680562551360306,7.246912963100219
Lena,1983-04-08 03:00:00,T,2.0,2.0,30.0,-21.0,119.2,983.0,25.7,330.0,NW,3.498897389674407,6.771505280409561
Lena,1983-04-08 06:00:00,T,2.0,2.0,30.0,-21.7,120.8,986.0,23.2,270.0,W,3.3064069632968023,6.276868018762456
Lena,1983-04-08 09:00:00,T,2.0,2.0,30.0,-22.2,121.8,989.0,20.6,100.0,E,3.100955855502096,5.75965119297606
Lena,1983-04-08 18:00:00,T,2.0,2.0,20.0,-23.4,124.6,998.0,12.9,80.0,E,2.369923199020532,4.016795111277821
Lena,1983-04-09 00:00:00,T,2.0,2.0,20.0,-24.7,126.5,1005.0,10.3,300.0,NW,1.556222416086728,2.285723219739478
Monty,1983-04-22 06:00:00,T,19.0,1.0,20.0,-9.8,96.0,1004.0,12.9,110.0,E,1.6986825976362856,2.5704926274945805
Monty,1983-04-22 12:00:00,T,19.0,1.0,20.0,-9.7,96.6,1003.0,12.9,140.0,SE,1.8292585014507152,2.838769268817055
Monty,1983-04-22 18:00:00,T,19.0,1.0,20.0,-9.7,97.2,1007.0,12.9,130.0,SE,1.2175595262770196,1.6449513019602429
Monty,1983-04-23 00:00:00,T,19.0,1.0,20.0,-9.7,97.7,1002.0,12.9,140.0,SE,1.9504544175096625,3.093690822425731
Monty,1983-04-23 06:00:00,T,19.0,1.0,20.0,-9.8,98.6,1000.0,15.4,130.0,SE,2.171169359038437,3.571798555879381
Monty,1983-04-23 12:00:00,T,2.0,1.0,20.0,-10.2,99.6,998.0,15.4,150.0,SE,2.369923199020532,4.016795111277821
Monty,1983-04-24 00:00:00,T,2.0,1.0,21.0,-11.1,101.5,990.0,23.2,160.0,S,3.02911482118419,5.581491588135562
Monty,1983-04-24 06:00:00,T,2.0,1.0,30.0,-11.7,102.2,985.0,25.7,330.0,NW,3.3718918144016174,6.4440710912811685
Monty,1983-04-24 12:00:00,T,2.0,1.0,30.0,-12.6,102.6,982.0,28.3,330.0,NW,3.560566909487789,6.931970878068982
Monty,1983-04-24 18:00:00,T,2.0,1.0,30.0,-13.5,102.9,979.0,28.3,90.0,E,3.73900160612611,7.401570636717474
Monty,1983-04-25 00:00:00,T,2.0,1.0,30.0,-14.3,103.4,977.0,30.9,0.0,N,3.8530109421255934,7.70566163377665
Monty,1983-04-25 06:00:00,T,2.0,1.0,40.0,-15.3,103.7,975.0,33.4,310.0,NW,3.9634834350840573,8.00325727193093
Monty,1983-04-26 00:00:00,T,2.0,1.0,40.0,-18.1,103.7,975.0,33.4,140.0,SE,3.9634834350840573,8.00325727193093
Monty,1983-04-26 06:00:00,T,2.0,1.0,40.0,-19.1,103.8,975.0,33.4,180.0,S,3.9634834350840573,8.00325727193093
Monty,1983-04-26 12:00:00,T,2.0,1.0,40.0,-19.9,104.0,977.0,33.4,230.0,SW,3.8530109421255934,7.70566163377665
Monty,1983-04-26 18:00:00,T,2.0,1.0,30.0,-20.8,104.9,979.0,30.9,190.0,S,3.73900160612611,7.401570636717474
Monty,1983-04-27 00:00:00,T,2.0,1.0,30.0,-21.5,105.6,982.0,28.3,240.0,SW,3.560566909487789,6.931970878068982
Monty,1983-04-27 06:00:00,T,2.0,1.0,30.0,-22.0,106.1,985.0,25.7,340.0,N,3.3718918144016174,6.4440710912811685
Monty,1983-04-27 12:00:00,T,2.0,1.0,30.0,-22.7,106.7,990.0,23.2,340.0,N,3.02911482118419,5.581491588135562
Monty,1983-04-27 18:00:00,T,2.0,1.0,30.0,-23.5,107.2,994.0,18.0,300.0,NW,2.7211835684431747,4.8343737843889
Monty,1983-04-28 00:00:00,T,2.0,1.0,20.0,-24.4,107.3,1000.0,15.4,90.0,E,2.171169359038437,3.571798555879381
Monty,1983-04-28 06:00:00,T,2.0,1.0,20.0,-25.2,107.3,1002.0,15.4,110.0,E,1.9504544175096625,3.093690822425731
Monty,1983-04-28 12:00:00,T,2.0,1.0,20.0,-25.5,107.2,1005.0,12.9,110.0,E,1.556222416086728,2.285723219739478
Monty,1983-04-28 18:00:00,T,2.0,1.0,20.0,-26.0,106.9,1007.0,12.9,90.0,E,1.2175595262770196,1.6449513019602429
Monty,1983-04-29 00:00:00,T,2.0,1.0,20.0,-26.4,106.8,1008.0,12.9,50.0,NE,1.0020554073606542,1.2669231576994127
Monty,1983-04-29 06:00:00,T,2.0,1.0,20.0,-27.3,106.3,1010.0,12.9,320.0,NW,0.0,0.0
Monty,1983-04-29 12:00:00,T,2.0,1.0,20.0,-28.0,106.0,1010.0,10.3,40.0,NE,0.0,0.0
Oscar,1983-10-22 00:00:00,T,2.0,1.0,20.0,-7.6,88.6,1002.0,12.9,230.0,SW,1.9504544175096625,3.093690822425731
Oscar,1983-10-23 06:00:00,T,2.0,1.0,20.0,-8.8,88.3,1000.0,12.9,60.0,NE,2.171169359038437,3.571798555879381
Oscar,1983-10-23 12:00:00,T,2.0,1.0,20.0,-9.0,88.2,1002.0,12.9,10.0,N,1.9504544175096625,3.093690822425731
Oscar,1983-10-24 12:00:00,T,2.0,1.0,30.0,-9.1,86.3,990.0,20.6,180.0,S,3.02911482118419,5.581491588135562
Oscar,1983-10-24 18:00:00,T,2.0,1.0,30.0,-9.2,84.9,990.0,20.6,160.0,S,3.02911482118419,5.581491588135562
Oscar,1983-10-25 00:00:00,T,2.0,1.0,30.0,-9.9,85.6,990.0,20.6,160.0,S,3.02911482118419,5.581491588135562
Oscar,1983-10-25 06:00:00,T,2.0,1.0,30.0,-10.2,86.4,990.0,20.6,150.0,SE,3.02911482118419,5.581491588135562
Oscar,1983-10-25 12:00:00,T,2.0,1.0,30.0,-10.3,87.4,990.0,20.6,160.0,S,3.02911482118419,5.581491588135562
Oscar,1983-10-25 18:00:00,T,2.0,1.0,30.0,-11.0,87.9,990.0,23.2,170.0,S,3.02911482118419,5.581491588135562
Oscar,1983-10-26 00:00:00,T,2.0,1.0,30.0,-11.8,88.1,990.0,23.2,120.0,SE,3.02911482118419,5.581491588135562
Oscar,1983-10-26 06:00:00,T,2.0,1.0,30.0,-12.8,87.8,986.0,25.7,110.0,E,3.3064069632968023,6.276868018762456
Oscar,1983-10-27 00:00:00,T,2.0,1.0,30.0,-13.1,86.6,986.0,25.7,110.0,E,3.3064069632968023,6.276868018762456
Oscar,1983-10-29 00:00:00,T,2.0,1.0,40.0,-17.5,90.0,972.0,36.0,300.0,NW,4.123211912404127,8.43854544460661
Oscar,1983-10-29 06:00:00,T,2.0,1.0,40.0,-18.5,90.1,972.0,33.4,230.0,SW,4.123211912404127,8.43854544460661
Oscar,1983-10-30 00:00:00,T,2.0,1.0,20.0,-21.3,91.4,1002.0,12.9,140.0,SE,1.9504544175096625,3.093690822425731
Oscar,1983-10-30 06:00:00,T,2.0,1.0,20.0,-23.3,92.7,1004.0,12.9,190.0,S,1.6986825976362856,2.5704926274945805
Oscar,1983-10-30 09:00:00,T,2.0,1.0,20.0,-23.3,94.0,1004.0,12.9,190.0,S,1.6986825976362856,2.5704926274945805
Oscar,1983-10-30 12:00:00,T,2.0,1.0,20.0,-24.3,95.2,1006.0,12.9,80.0,E,1.398021242998844,1.979764770293001
Quenton,1983-11-28 18:00:00,T,2.0,1.0,30.0,-15.8,117.2,980.0,28.3,50.0,NE,3.680562551360306,7.246912963100219
Quenton,1983-11-29 00:00:00,T,2.0,1.0,40.0,-16.8,118.4,965.0,41.2,120.0,SE,4.472111984576423,9.409267516659106
Quenton,1983-11-29 03:00:00,T,2.0,1.0,40.0,-17.4,119.0,955.0,46.3,100.0,E,4.92472184575479,10.707313765939453
Quenton,1983-11-29 06:00:00,T,2.0,1.0,40.0,-17.8,119.6,955.0,46.3,230.0,SW,4.92472184575479,10.707313765939453
Quenton,1983-11-29 09:00:00,T,2.0,1.0,40.0,-18.4,120.2,955.0,46.3,190.0,S,4.92472184575479,10.707313765939453
Tim,1984-01-02 06:00:00,T,2.0,1.0,20.0,-13.5,107.8,1005.0,12.9,40.0,NE,1.556222416086728,2.285723219739478
Tim,1984-01-05 00:00:00,T,2.0,1.0,20.0,-12.4,105.6,996.0,15.4,270.0,W,2.5520966457335894,4.436019150206298
Tim,1984-01-05 06:00:00,T,2.0,1.0,30.0,-11.6,104.6,992.0,20.6,330.0,NW,2.879603808648294,5.215337889949324
Tim,1984-01-06 12:00:00,T,2.0,1.0,30.0,-12.3,101.9,980.0,28.3,290.0,W,3.680562551360306,7.246912963100219
Tim,1984-01-10 00:00:00,T,2.0,1.0,20.0,-20.1,104.0,1000.0,15.4,180.0,S,2.171169359038437,3.571798555879381
Vivienne,1984-01-23 18:00:00,T,2.0,1.0,30.0,-11.2,90.5,995.0,18.0,300.0,NW,2.6381055546827414,4.637561993501342
Vivienne,1984-01-24 12:00:00,T,2.0,1.0,30.0,-14.1,90.5,992.0,20.6,120.0,SE,2.879603808648294,5.215337889949324
Annette,1984-02-05 06:00:00,T,2.0,1.0,20.0,-11.3,97.2,998.0,15.4,130.0,SE,2.369923199020532,4.016795111277821
Annette,1984-02-05 12:00:00,T,2.0,1.0,30.0,-12.1,96.5,994.0,18.0,110.0,E,2.7211835684431747,4.8343737843889
Annette,1984-02-08 06:00:00,T,2.0,1.0,30.0,-16.6,87.9,978.0,30.9,250.0,W,3.796469144159554,7.554462041834404
Annette,1984-02-08 12:00:00,T,2.0,1.0,40.0,-16.4,87.6,975.0,33.4,90.0,E,3.9634834350840573,8.00325727193093
Annette,1984-02-09 00:00:00,T,2.0,1.0,40.0,-15.0,87.0,970.0,38.6,330.0,NW,4.226080550428074,8.721949981515161
Annette,1984-02-09 06:00:00,T,2.0,1.0,40.0,-14.9,87.2,965.0,41.2,330.0,NW,4.472111984576423,9.409267516659106
Bobby,1984-02-17 18:00:00,T,2.0,1.0,30.0,-17.5,118.8,995.0,18.0,130.0,SE,2.6381055546827414,4.637561993501342
Bobby,1984-02-18 00:00:00,T,2.0,1.0,30.0,-18.0,118.3,980.0,28.3,340.0,N,3.680562551360306,7.246912963100219
Bobby,1984-02-18 06:00:00,T,2.0,1.0,40.0,-18.4,117.3,975.0,33.4,60.0,NE,3.9634834350840573,8.00325727193093
Bobby,1984-02-18 18:00:00,T,2.0,1.0,40.0,-18.2,115.8,970.0,36.0,130.0,SE,4.226080550428074,8.721949981515161
Bobby,1984-02-19 00:00:00,T,2.0,1.0,40.0,-18.2,115.3,970.0,36.0,140.0,SE,4.226080550428074,8.721949981515161
Bobby,1984-02-19 06:00:00,T,2.0,1.0,40.0,-18.2,114.8,965.0,41.2,330.0,NW,4.472111984576423,9.409267516659106
Bobby,1984-02-19 18:00:00,T,2.0,1.0,40.0,-18.8,113.1,955.0,46.3,50.0,NE,4.92472184575479,10.707313765939453
Bobby,1984-02-20 00:00:00,T,2.0,1.0,40.0,-19.1,112.9,955.0,46.3,70.0,E,4.92472184575479,10.707313765939453
Bobby,1984-02-20 06:00:00,T,2.0,1.0,40.0,-19.1,112.2,955.0,46.3,160.0,S,4.92472184575479,10.707313765939453
Bobby,1984-02-21 18:00:00,T,2.0,1.0,40.0,-23.5,109.7,964.0,41.2,20.0,N,4.519584076309274,9.543397227140682
Bobby,1984-02-22 00:00:00,T,2.0,1.0,40.0,-23.5,109.4,968.0,38.6,150.0,SE,4.326309830523455,9.000352114279888
Bobby,1984-02-22 06:00:00,T,2.0,1.0,30.0,-23.5,109.1,980.0,28.3,180.0,S,3.680562551360306,7.246912963100219
Bobby,1984-02-22 18:00:00,T,2.0,1.0,30.0,-24.4,107.3,986.0,25.7,160.0,S,3.3064069632968023,6.276868018762456
Bobby,1984-02-23 00:00:00,T,2.0,1.0,30.0,-25.8,106.1,990.0,23.2,170.0,S,3.02911482118419,5.581491588135562
Bobby,1984-02-23 06:00:00,T,2.0,1.0,30.0,-26.6,104.1,992.0,20.6,20.0,N,2.879603808648294,5.215337889949324
Chloe,1984-02-26 00:00:00,T,2.0,5.0,20.0,-14.1,123.5,1002.0,12.9,270.0,W,1.9504544175096625,3.093690822425731
Chloe,1984-02-26 03:00:00,T,2.0,1.0,20.0,-14.3,123.4,1001.0,12.9,210.0,SW,2.064004808197857,3.3374835471115607
Chloe,1984-02-26 06:00:00,T,2.0,1.0,20.0,-14.4,123.3,998.0,15.4,270.0,W,2.369923199020532,4.016795111277821
Chloe,1984-02-26 09:00:00,T,2.0,1.0,30.0,-14.3,123.2,994.0,20.6,280.0,W,2.7211835684431747,4.8343737843889
Chloe,1984-02-26 15:00:00,T,2.0,1.0,30.0,-14.7,123.3,985.0,25.7,160.0,S,3.3718918144016174,6.4440710912811685
Chloe,1984-02-26 18:00:00,T,2.0,1.0,30.0,-15.0,123.4,980.0,28.3,130.0,SE,3.680562551360306,7.246912963100219
Chloe,1984-02-26 21:00:00,T,2.0,1.0,30.0,-15.2,123.5,980.0,28.3,160.0,S,3.680562551360306,7.246912963100219
Chloe,1984-02-27 00:00:00,T,2.0,1.0,30.0,-15.4,123.4,980.0,28.3,230.0,SW,3.680562551360306,7.246912963100219
Chloe,1984-02-27 03:00:00,T,2.0,1.0,30.0,-15.7,123.3,980.0,28.3,230.0,SW,3.680562551360306,7.246912963100219
Chloe,1984-02-27 06:00:00,T,2.0,1.0,30.0,-16.0,123.3,980.0,28.3,140.0,SE,3.680562551360306,7.246912963100219
Chloe,1984-02-27 09:00:00,T,2.0,1.0,30.0,-16.2,123.3,980.0,28.3,170.0,S,3.680562551360306,7.246912963100219
Chloe,1984-02-27 15:00:00,T,2.0,4.0,30.0,-16.5,122.8,980.0,28.3,120.0,SE,3.680562551360306,7.246912963100219
Chloe,1984-02-27 18:00:00,T,2.0,1.0,30.0,-16.8,122.3,980.0,28.3,90.0,E,3.680562551360306,7.246912963100219
Chloe,1984-02-27 21:00:00,T,2.0,1.0,30.0,-17.1,121.9,980.0,28.3,130.0,SE,3.680562551360306,7.246912963100219
Chloe,1984-02-28 00:00:00,T,2.0,1.0,40.0,-17.5,121.4,975.0,33.4,100.0,E,3.9634834350840573,8.00325727193093
Chloe,1984-02-28 03:00:00,T,2.0,1.0,40.0,-17.8,120.9,975.0,33.4,140.0,SE,3.9634834350840573,8.00325727193093
Chloe,1984-02-28 06:00:00,T,2.0,1.0,40.0,-18.0,120.5,975.0,33.4,130.0,SE,3.9634834350840573,8.00325727193093
Chloe,1984-02-28 09:00:00,T,2.0,1.0,40.0,-18.1,120.3,975.0,33.4,150.0,SE,3.9634834350840573,8.00325727193093
Chloe,1984-02-28 15:00:00,T,2.0,1.0,40.0,-18.5,119.5,973.0,33.4,110.0,E,4.070722019509654,8.294856317790718
Chloe,1984-02-28 18:00:00,T,2.0,1.0,40.0,-18.9,119.0,968.0,36.0,140.0,SE,4.326309830523455,9.000352114279888
Chloe,1984-02-28 21:00:00,T,2.0,1.0,40.0,-19.3,118.7,960.0,41.2,140.0,SE,4.704307118149952,10.069864810860853
Chloe,1984-02-29 00:00:00,T,2.0,1.0,40.0,-19.5,118.3,955.0,46.3,140.0,SE,4.92472184575479,10.707313765939453
