NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD
Gertie,1995-12-17 16:00:00,T,2.0,1.0,20.0,-13.8,124.3,1000.0,12.9
Gertie,1995-12-17 19:00:00,T,2.0,1.0,20.0,-14.1,123.9,998.0,12.9
Gertie,1995-12-17 22:00:00,T,2.0,1.0,20.0,-14.4,123.3,998.0,15.4
Gertie,1995-12-18 01:00:00,T,2.0,1.0,20.0,-14.7,122.8,998.0,15.4
Gertie,1995-12-18 04:00:00,T,2.0,1.0,30.0,-15.0,122.4,995.0,18.0
Gertie,1995-12-18 07:00:00,T,2.0,1.0,30.0,-15.3,122.1,990.0,20.6
Gertie,1995-12-18 10:00:00,T,2.0,1.0,30.0,-15.5,121.8,985.0,25.7
Gertie,1995-12-18 13:00:00,T,2.0,1.0,30.0,-15.7,121.6,985.0,25.7
Gertie,1995-12-18 16:00:00,T,2.0,1.0,30.0,-16.0,121.4,980.0,28.3
Gertie,1995-12-18 19:00:00,T,2.0,1.0,30.0,-16.3,121.2,980.0,28.3
Gertie,1995-12-18 22:00:00,T,2.0,1.0,30.0,-16.8,120.9,975.0,30.9
Gertie,1995-12-19 01:00:00,T,2.0,1.0,30.0,-17.4,120.7,975.0,30.9
Gertie,1995-12-19 04:00:00,T,2.0,1.0,40.0,-17.9,120.3,970.0,33.4
Gertie,1995-12-19 07:00:00,T,2.0,1.0,40.0,-18.2,119.8,970.0,33.4
Gertie,1995-12-19 10:00:00,T,2.0,1.0,40.0,-18.2,119.9,965.0,36.0
Gertie,1995-12-19 13:00:00,T,2.0,1.0,40.0,-18.4,120.0,965.0,38.6
Gertie,1995-12-19 16:00:00,T,2.0,1.0,40.0,-18.7,120.0,965.0,38.6
Gertie,1995-12-19 19:00:00,T,2.0,1.0,40.0,-19.1,120.4,965.0,38.6
Gertie,1995-12-19 22:00:00,T,2.0,1.0,40.0,-19.4,120.6,965.0,38.6
Gertie,1995-12-20 01:00:00,T,2.0,1.0,40.0,-19.8,120.9,965.0,38.6
Gertie,1995-12-20 04:00:00,T,2.0,3.0,40.0,-20.1,121.2,970.0,33.4
Gertie,1995-12-20 07:00:00,T,2.0,2.0,30.0,-20.5,121.4,970.0,30.9
Gertie,1995-12-20 10:00:00,T,2.0,2.0,30.0,-20.9,121.9,975.0,28.3
Gertie,1995-12-20 13:00:00,T,2.0,2.0,30.0,-21.3,122.4,980.0,25.7
Gertie,1995-12-20 16:00:00,T,2.0,2.0,30.0,-21.8,122.9,985.0,23.2
Gertie,1995-12-20 19:00:00,T,2.0,2.0,30.0,-22.2,123.5,990.0,20.6
Gertie,1995-12-20 22:00:00,T,2.0,2.0,30.0,-22.6,124.4,990.0,18.0
Gertie,1995-12-21 01:00:00,T,2.0,2.0,20.0,-23.1,125.2,990.0,15.4
Gertie,1995-12-21 04:00:00,T,2.0,2.0,80.0,-23.5,126.3,990.0,15.4
Gertie,1995-12-21 07:00:00,T,2.0,2.0,80.0,-23.9,127.3,990.0,15.4
Gertie,1995-12-21 10:00:00,T,2.0,2.0,80.0,-24.4,128.2,990.0,15.4
Gertie,1995-12-21 13:00:00,T,2.0,2.0,80.0,-24.7,129.2,990.0,15.4
Gertie,1995-12-21 16:00:00,T,2.0,2.0,80.0,-25.2,130.2,990.0,15.4
Gertie,1995-12-21 19:00:00,T,2.0,2.0,80.0,-25.8,131.8,992.0,15.4
Gertie,1995-12-21 22:00:00,T,2.0,2.0,80.0,-26.3,133.4,992.0,15.4
Gertie,1995-12-22 01:00:00,T,2.0,2.0,80.0,-26.6,134.8,994.0,15.4
Gertie,1995-12-22 13:00:00,T,2.0,2.0,80.0,-27.0,141.0,996.0,15.4
Gertie,1995-12-23 01:00:00,T,4.0,2.0,80.0,-25.0,149.0,996.0,15.4
Gertie,1995-12-23 13:00:00,T,4.0,4.0,30.0,-26.0,154.0,994.0,18.0
Gertie,1995-12-24 01:00:00,T,4.0,1.0,30.0,-24.0,157.0,990.0,20.6
Gertie,1995-12-24 13:00:00,T,4.0,1.0,30.0,-23.0,163.0,990.0,20.6
Barry,1996-01-02 06:00:00,T,3.0,2.0,20.0,-14.7,133.0,1004.0,7.7
Barry,1996-01-02 12:00:00,T,3.0,2.0,20.0,-15.0,134.4,1004.0,10.3
Barry,1996-01-02 18:00:00,T,3.0,2.0,20.0,-15.3,135.7,1004.0,10.3
Barry,1996-01-03 00:00:00,T,3.0,4.0,20.0,-15.6,137.4,1004.0,12.9
Barry,1996-01-03 06:00:00,T,4.0,1.0,20.0,-15.7,138.2,1000.0,12.9
Barry,1996-01-03 12:00:00,T,4.0,1.0,20.0,-15.3,138.5,998.0,15.4
Barry,1996-01-03 18:00:00,T,4.0,1.0,30.0,-15.0,138.7,995.0,18.0
Barry,1996-01-04 00:00:00,T,4.0,1.0,30.0,-14.8,138.8,995.0,20.6
Barry,1996-01-04 06:00:00,T,4.0,1.0,30.0,-14.8,139.2,990.0,25.7
Barry,1996-01-04 12:00:00,T,4.0,1.0,30.0,-14.9,139.6,990.0,28.3
Barry,1996-01-04 18:00:00,T,4.0,1.0,40.0,-15.0,140.0,985.0,33.4
Barry,1996-01-05 00:00:00,T,4.0,1.0,40.0,-15.6,140.5,970.0,41.2
Barry,1996-01-05 06:00:00,T,4.0,1.0,40.0,-16.0,140.9,950.0,51.4
Barry,1996-01-05 12:00:00,T,4.0,1.0,40.0,-16.6,141.4,960.0,48.9
Barry,1996-01-05 18:00:00,T,4.0,3.0,40.0,-16.9,141.4,975.0,38.6
Barry,1996-01-06 00:00:00,T,4.0,2.0,30.0,-17.1,141.6,980.0,30.9
Barry,1996-01-06 06:00:00,T,4.0,2.0,30.0,-17.3,141.9,980.0,25.7
Barry,1996-01-06 12:00:00,T,4.0,2.0,30.0,-17.6,142.1,985.0,23.2
Barry,1996-01-06 18:00:00,T,4.0,2.0,30.0,-17.9,142.3,990.0,20.6
Barry,1996-01-07 00:00:00,T,4.0,2.0,80.0,-18.1,142.5,995.0,15.4
Barry,1996-01-07 06:00:00,T,4.0,2.0,80.0,-18.8,142.5,995.0,15.4
Barry,1996-01-07 12:00:00,T,4.0,2.0,80.0,-19.3,143.2,996.0,12.9
Barry,1996-01-07 18:00:00,T,4.0,2.0,80.0,-19.8,143.6,998.0,12.9
Barry,1996-01-08 00:00:00,T,4.0,2.0,80.0,-20.2,144.1,998.0,12.9
Barry,1996-01-08 06:00:00,T,4.0,2.0,80.0,-21.0,144.5,996.0,12.9
Barry,1996-01-08 12:00:00,T,4.0,2.0,80.0,-21.9,146.0,996.0,12.9
Barry,1996-01-08 18:00:00,T,4.0,2.0,80.0,-22.9,147.2,996.0,12.9
Barry,1996-01-09 00:00:00,T,4.0,2.0,80.0,-23.8,148.7,995.0,12.9
Barry,1996-01-09 06:00:00,T,4.0,2.0,80.0,-24.2,149.2,995.0,12.9
Hubert,1996-01-06 22:00:00,T,2.0,1.0,20.0,-10.2,99.6,1006.0,10.3
Hubert,1996-01-07 01:00:00,T,2.0,1.0,20.0,-10.3,99.1,1004.0,12.9
Hubert,1996-01-07 04:00:00,T,2.0,1.0,20.0,-10.5,98.8,1002.0,12.9
Hubert,1996-01-07 07:00:00,T,2.0,1.0,20.0,-10.7,98.5,1000.0,15.4
Hubert,1996-01-07 10:00:00,T,2.0,1.0,20.0,-10.9,98.2,998.0,15.4
Hubert,1996-01-07 13:00:00,T,2.0,1.0,30.0,-11.0,97.8,995.0,18.0
Hubert,1996-01-07 16:00:00,T,2.0,1.0,30.0,-11.1,97.5,990.0,20.6
Hubert,1996-01-07 19:00:00,T,2.0,1.0,30.0,-11.2,97.1,985.0,25.7
Hubert,1996-01-07 22:00:00,T,2.0,1.0,30.0,-11.3,96.7,980.0,28.3
Hubert,1996-01-08 01:00:00,T,2.0,1.0,30.0,-11.4,96.4,975.0,30.9
Hubert,1996-01-08 04:00:00,T,2.0,1.0,40.0,-11.5,96.0,970.0,33.4
Hubert,1996-01-08 07:00:00,T,2.0,1.0,40.0,-11.8,95.6,970.0,33.4
Hubert,1996-01-08 10:00:00,T,2.0,1.0,40.0,-12.0,95.2,965.0,36.0
Hubert,1996-01-08 13:00:00,T,2.0,1.0,40.0,-12.2,94.5,965.0,36.0
Hubert,1996-01-08 16:00:00,T,2.0,1.0,40.0,-12.5,94.0,965.0,36.0
Hubert,1996-01-08 19:00:00,T,2.0,1.0,40.0,-12.9,93.5,965.0,36.0
Hubert,1996-01-08 22:00:00,T,2.0,1.0,40.0,-13.2,92.9,960.0,38.6
Hubert,1996-01-09 01:00:00,T,2.0,1.0,40.0,-13.6,92.4,960.0,38.6
Hubert,1996-01-09 04:00:00,T,2.0,1.0,40.0,-13.7,91.8,960.0,38.6
Hubert,1996-01-09 07:00:00,T,2.0,1.0,40.0,-13.8,91.3,955.0,41.2
Hubert,1996-01-09 10:00:00,T,2.0,1.0,40.0,-13.8,90.8,960.0,41.2
Hubert,1996-01-09 13:00:00,T,2.0,1.0,40.0,-13.8,90.3,965.0,38.6
Hubert,1996-01-09 16:00:00,T,2.0,1.0,40.0,-13.9,89.8,970.0,33.4
Hubert,1996-01-09 19:00:00,T,2.0,1.0,30.0,-14.0,89.3,975.0,30.9
Hubert,1996-01-09 22:00:00,T,2.0,1.0,30.0,-14.2,88.8,975.0,30.9
Hubert,1996-01-10 01:00:00,T,2.0,1.0,30.0,-14.4,88.3,980.0,28.3
Hubert,1996-01-10 04:00:00,T,2.0,1.0,30.0,-14.6,87.7,980.0,28.3
Hubert,1996-01-10 07:00:00,T,2.0,1.0,30.0,-14.8,87.1,985.0,25.7
Hubert,1996-01-10 10:00:00,T,2.0,1.0,30.0,-14.8,86.3,985.0,25.7
Hubert,1996-01-10 13:00:00,T,2.0,1.0,30.0,-14.8,85.9,990.0,20.6
Hubert,1996-01-10 16:00:00,T,2.0,1.0,30.0,-14.7,85.3,990.0,20.6
Hubert,1996-01-10 19:00:00,T,2.0,1.0,30.0,-14.6,84.8,990.0,20.6
Hubert,1996-01-10 22:00:00,T,2.0,1.0,30.0,-14.5,84.3,990.0,20.6
Hubert,1996-01-11 01:00:00,T,2.0,1.0,30.0,-14.4,83.8,990.0,20.6
Hubert,1996-01-11 04:00:00,T,2.0,1.0,30.0,-14.4,83.2,995.0,18.0
Hubert,1996-01-11 07:00:00,T,2.0,1.0,30.0,-14.6,82.5,995.0,18.0
Hubert,1996-01-11 10:00:00,T,2.0,1.0,30.0,-14.7,81.8,995.0,18.0
Hubert,1996-01-11 13:00:00,T,2.0,1.0,20.0,-14.8,81.1,998.0,15.4
Hubert,1996-01-11 16:00:00,T,2.0,1.0,20.0,-14.8,80.4,998.0,15.4
Hubert,1996-01-11 19:00:00,T,2.0,1.0,20.0,-14.9,79.7,998.0,15.4
Hubert,1996-01-11 22:00:00,T,2.0,1.0,20.0,-14.9,79.0,998.0,15.4
Hubert,1996-01-12 01:00:00,T,2.0,1.0,20.0,-15.0,78.3,1000.0,15.4
Hubert,1996-01-12 04:00:00,T,2.0,1.0,20.0,-15.0,77.6,1000.0,15.4
Hubert,1996-01-12 07:00:00,T,2.0,1.0,20.0,-15.0,76.9,1000.0,15.4
Hubert,1996-01-12 10:00:00,T,2.0,1.0,20.0,-15.0,76.2,1000.0,15.4
Hubert,1996-01-12 13:00:00,T,2.0,1.0,20.0,-15.0,75.5,1004.0,12.9
Celeste,1996-01-26 12:00:00,T,4.0,1.0,20.0,-18.4,146.8,998.0,15.4
Celeste,1996-01-26 18:00:00,T,4.0,1.0,30.0,-18.8,147.6,995.0,20.6
Celeste,1996-01-27 00:00:00,T,4.0,1.0,30.0,-19.5,148.1,985.0,25.7
Celeste,1996-01-27 06:00:00,T,4.0,1.0,40.0,-19.8,148.8,965.0,33.4
Celeste,1996-01-27 12:00:00,T,4.0,1.0,40.0,-19.4,149.4,965.0,36.0
Celeste,1996-01-27 18:00:00,T,4.0,1.0,40.0,-19.2,150.1,970.0,36.0
Celeste,1996-01-28 00:00:00,T,4.0,1.0,30.0,-19.0,151.2,975.0,31.0
Celeste,1996-01-28 06:00:00,T,4.0,1.0,30.0,-18.7,152.4,980.0,28.3
Celeste,1996-01-28 12:00:00,T,4.0,1.0,30.0,-18.4,153.6,985.0,25.7
Celeste,1996-01-28 18:00:00,T,4.0,1.0,30.0,-18.5,154.6,990.0,25.7
Celeste,1996-01-29 00:00:00,T,4.0,1.0,30.0,-18.3,155.7,990.0,23.2
Celeste,1996-01-29 06:00:00,T,4.0,1.0,30.0,-17.6,156.1,995.0,18.0
Isobel,1996-01-27 01:00:00,T,2.0,1.0,20.0,-12.4,122.8,1000.0,12.9
Isobel,1996-01-27 07:00:00,T,2.0,1.0,20.0,-12.3,122.1,1000.0,12.9
Isobel,1996-01-27 13:00:00,T,2.0,1.0,20.0,-12.2,121.5,1000.0,12.9
Isobel,1996-01-27 19:00:00,T,2.0,1.0,20.0,-12.1,120.9,1000.0,12.9
Isobel,1996-01-28 01:00:00,T,2.0,1.0,20.0,-12.0,120.2,1000.0,12.9
Isobel,1996-01-28 04:00:00,T,2.0,1.0,20.0,-12.1,119.8,1000.0,12.9
Isobel,1996-01-28 07:00:00,T,2.0,1.0,20.0,-12.3,119.5,1000.0,12.9
Isobel,1996-01-28 10:00:00,T,2.0,1.0,20.0,-12.5,119.0,1000.0,12.9
Isobel,1996-01-28 13:00:00,T,2.0,1.0,20.0,-12.7,118.6,1000.0,12.9
Isobel,1996-01-28 16:00:00,T,2.0,1.0,20.0,-13.0,118.2,1000.0,12.9
Isobel,1996-01-28 19:00:00,T,2.0,1.0,20.0,-13.3,117.8,1000.0,12.9
Isobel,1996-01-28 22:00:00,T,2.0,1.0,20.0,-13.5,117.4,998.0,15.4
Isobel,1996-01-29 01:00:00,T,2.0,1.0,20.0,-13.7,117.0,998.0,15.4
Isobel,1996-01-29 04:00:00,T,2.0,1.0,20.0,-13.9,116.7,998.0,15.4
Isobel,1996-01-29 07:00:00,T,2.0,1.0,30.0,-14.0,116.4,995.0,18.0
Isobel,1996-01-29 10:00:00,T,2.0,1.0,30.0,-14.2,116.2,995.0,18.0
Isobel,1996-01-29 13:00:00,T,2.0,1.0,30.0,-14.1,116.2,995.0,18.0
Isobel,1996-01-29 16:00:00,T,2.0,1.0,30.0,-14.1,116.2,995.0,18.0
Isobel,1996-01-29 19:00:00,T,2.0,1.0,30.0,-14.1,116.2,995.0,18.0
Isobel,1996-01-29 22:00:00,T,2.0,1.0,30.0,-14.1,116.2,995.0,18.0
Isobel,1996-01-30 01:00:00,T,2.0,1.0,30.0,-14.2,116.1,995.0,18.0
Isobel,1996-01-30 04:00:00,T,2.0,1.0,30.0,-14.4,115.8,995.0,18.0
Isobel,1996-01-30 07:00:00,T,2.0,1.0,30.0,-14.8,115.6,995.0,18.0
Isobel,1996-01-30 10:00:00,T,2.0,1.0,30.0,-14.9,115.6,995.0,18.0
Isobel,1996-01-30 13:00:00,T,2.0,1.0,30.0,-15.2,115.6,995.0,18.0
Isobel,1996-01-30 16:00:00,T,2.0,1.0,30.0,-15.4,115.5,995.0,18.0
Isobel,1996-01-30 19:00:00,T,2.0,1.0,30.0,-15.6,115.4,995.0,18.0
Isobel,1996-01-30 22:00:00,T,2.0,1.0,30.0,-15.9,115.3,995.0,18.0
Isobel,1996-01-31 01:00:00,T,2.0,1.0,20.0,-16.2,115.0,998.0,15.4
Isobel,1996-01-31 04:00:00,T,2.0,1.0,20.0,-16.2,115.0,998.0,15.4
Isobel,1996-01-31 07:00:00,T,2.0,1.0,20.0,-16.3,114.9,1000.0,12.9
Isobel,1996-01-31 10:00:00,T,2.0,1.0,20.0,-16.4,114.8,1000.0,12.9
Isobel,1996-01-31 13:00:00,T,2.0,1.0,20.0,-16.5,114.8,1000.0,12.9
Isobel,1996-01-31 16:00:00,T,2.0,1.0,20.0,-16.7,114.7,1002.0,12.9
Isobel,1996-01-31 19:00:00,T,2.0,1.0,20.0,-16.9,114.7,1002.0,12.9
Isobel,1996-01-31 22:00:00,T,2.0,1.0,20.0,-17.1,114.7,1002.0,12.9
Isobel,1996-02-01 01:00:00,T,2.0,1.0,20.0,-17.3,114.6,1002.0,12.9
Jacob,1996-01-27 18:00:00,T,3.0,1.0,30.0,-15.1,138.3,997.0,18.0
Jacob,1996-01-28 00:00:00,T,3.0,1.0,30.0,-15.4,137.7,992.0,20.6
Jacob,1996-01-28 06:00:00,T,3.0,1.0,30.0,-15.6,137.0,986.0,23.1
Jacob,1996-01-28 12:00:00,T,3.0,3.0,30.0,-15.7,136.4,992.0,18.0
Jacob,1996-01-28 18:00:00,T,3.0,2.0,20.0,-15.7,136.3,994.0,15.4
Jacob,1996-02-01 13:00:00,T,2.0,4.0,20.0,-13.8,126.2,996.0,15.4
Jacob,1996-02-01 16:00:00,T,2.0,1.0,20.0,-13.9,125.5,996.0,15.4
Jacob,1996-02-01 19:00:00,T,2.0,1.0,30.0,-14.1,125.0,994.0,18.0
Jacob,1996-02-01 22:00:00,T,2.0,1.0,30.0,-14.5,124.6,994.0,18.0
Jacob,1996-02-02 01:00:00,T,2.0,1.0,30.0,-14.8,124.2,992.0,20.6
Jacob,1996-02-02 04:00:00,T,2.0,1.0,30.0,-15.1,123.2,990.0,20.6
Jacob,1996-02-02 07:00:00,T,2.0,1.0,30.0,-15.4,123.1,985.0,25.7
Jacob,1996-02-02 10:00:00,T,2.0,1.0,30.0,-15.7,122.6,980.0,28.3
Jacob,1996-02-02 13:00:00,T,2.0,1.0,30.0,-15.9,122.0,975.0,30.9
Jacob,1996-02-02 16:00:00,T,2.0,1.0,40.0,-16.1,121.4,970.0,33.4
Jacob,1996-02-02 19:00:00,T,2.0,1.0,40.0,-16.3,120.8,970.0,33.4
Jacob,1996-02-02 22:00:00,T,2.0,1.0,40.0,-16.7,120.2,965.0,36.0
Jacob,1996-02-03 01:00:00,T,2.0,1.0,40.0,-16.9,119.7,965.0,36.0
Jacob,1996-02-03 04:00:00,T,2.0,1.0,40.0,-17.1,119.3,965.0,36.0
Jacob,1996-02-03 07:00:00,T,2.0,1.0,40.0,-17.3,118.9,965.0,36.0
Jacob,1996-02-03 10:00:00,T,2.0,1.0,40.0,-17.5,118.6,965.0,36.0
Jacob,1996-02-03 13:00:00,T,2.0,1.0,40.0,-17.7,118.3,965.0,36.0
Jacob,1996-02-03 16:00:00,T,2.0,1.0,40.0,-17.8,117.9,965.0,36.0
Jacob,1996-02-03 19:00:00,T,2.0,1.0,40.0,-18.0,117.4,965.0,38.6
Jacob,1996-02-03 22:00:00,T,2.0,1.0,40.0,-18.2,117.1,960.0,41.2
Jacob,1996-02-04 01:00:00,T,2.0,1.0,40.0,-18.4,116.8,960.0,41.2
Jacob,1996-02-04 04:00:00,T,2.0,1.0,40.0,-18.7,116.4,960.0,41.2
Jacob,1996-02-04 07:00:00,T,2.0,1.0,40.0,-19.0,115.9,960.0,41.2
Jacob,1996-02-04 10:00:00,T,2.0,1.0,40.0,-19.4,115.5,960.0,41.2
Jacob,1996-02-04 13:00:00,T,2.0,1.0,40.0,-19.6,115.0,960.0,41.2
Jacob,1996-02-04 16:00:00,T,2.0,1.0,40.0,-19.9,114.5,960.0,41.2
Jacob,1996-02-04 19:00:00,T,2.0,1.0,40.0,-20.1,114.0,960.0,41.2
Jacob,1996-02-04 22:00:00,T,2.0,1.0,40.0,-20.4,113.5,955.0,43.7
Jacob,1996-02-05 01:00:00,T,2.0,1.0,40.0,-20.9,113.0,955.0,43.7
Jacob,1996-02-05 04:00:00,T,2.0,1.0,40.0,-21.4,112.4,955.0,43.7
Jacob,1996-02-05 07:00:00,T,2.0,1.0,40.0,-21.7,111.8,955.0,43.7
Jacob,1996-02-05 10:00:00,T,2.0,1.0,40.0,-22.0,111.4,955.0,43.7
Jacob,1996-02-05 13:00:00,T,2.0,1.0,40.0,-22.2,111.0,955.0,43.7
Jacob,1996-02-05 16:00:00,T,2.0,1.0,40.0,-22.4,110.6,955.0,43.7
Jacob,1996-02-05 19:00:00,T,2.0,1.0,40.0,-22.5,110.3,965.0,38.6
Jacob,1996-02-05 22:00:00,T,2.0,1.0,30.0,-22.6,110.0,975.0,30.9
Jacob,1996-02-06 01:00:00,T,2.0,1.0,30.0,-22.7,109.7,980.0,28.3
Jacob,1996-02-06 04:00:00,T,2.0,1.0,30.0,-22.8,109.6,985.0,25.7
Jacob,1996-02-06 07:00:00,T,2.0,1.0,30.0,-23.0,109.6,985.0,25.7
Jacob,1996-02-06 10:00:00,T,2.0,1.0,30.0,-23.3,109.6,990.0,20.6
Jacob,1996-02-06 13:00:00,T,2.0,1.0,30.0,-23.6,109.5,990.0,20.6
Jacob,1996-02-06 16:00:00,T,2.0,1.0,30.0,-23.8,109.2,990.0,20.6
Jacob,1996-02-06 19:00:00,T,2.0,1.0,30.0,-24.0,108.9,995.0,18.0
Jacob,1996-02-06 22:00:00,T,2.0,1.0,30.0,-24.0,108.6,995.0,18.0
Jacob,1996-02-07 01:00:00,T,2.0,1.0,30.0,-24.0,108.3,995.0,18.0
Jacob,1996-02-07 04:00:00,T,2.0,1.0,30.0,-24.0,108.0,995.0,18.0
Jacob,1996-02-07 07:00:00,T,2.0,1.0,20.0,-24.0,107.8,998.0,15.4
Jacob,1996-02-07 10:00:00,T,2.0,1.0,20.0,-24.1,107.6,1000.0,12.9
Jacob,1996-02-07 13:00:00,T,2.0,1.0,20.0,-24.2,107.4,1002.0,10.3
Jacob,1996-02-07 16:00:00,T,2.0,1.0,20.0,-24.3,107.2,1004.0,10.3
Jacob,1996-02-07 19:00:00,T,2.0,1.0,20.0,-24.4,107.0,1006.0,10.3
Jacob,1996-02-07 22:00:00,T,2.0,1.0,20.0,-24.6,106.8,1006.0,10.3
Jacob,1996-02-08 01:00:00,T,2.0,1.0,20.0,-24.8,106.6,1008.0,10.3
Jacob,1996-02-08 04:00:00,T,2.0,1.0,20.0,-25.1,106.1,1008.0,10.3
Jacob,1996-02-08 07:00:00,T,2.0,1.0,20.0,-25.5,105.7,1008.0,10.3
Dennis,1996-02-13 00:00:00,T,4.0,1.0,20.0,-14.0,140.2,1000.0,12.9
Dennis,1996-02-13 06:00:00,T,4.0,1.0,20.0,-13.6,140.1,998.0,12.9
Dennis,1996-02-13 12:00:00,T,4.0,1.0,20.0,-13.3,140.0,998.0,12.9
Dennis,1996-02-13 18:00:00,T,4.0,1.0,20.0,-13.1,140.0,996.0,15.4
Dennis,1996-02-14 00:00:00,T,4.0,1.0,30.0,-12.9,140.0,994.0,18.0
Dennis,1996-02-14 06:00:00,T,4.0,1.0,30.0,-12.7,140.0,994.0,18.0
Dennis,1996-02-14 12:00:00,T,4.0,1.0,30.0,-12.5,140.1,994.0,18.0
Dennis,1996-02-14 18:00:00,T,4.0,1.0,20.0,-12.3,140.2,996.0,15.4
Dennis,1996-02-15 00:00:00,T,4.0,1.0,20.0,-12.1,140.3,1001.0,15.4
Dennis,1996-02-15 06:00:00,T,4.0,1.0,20.0,-12.1,141.4,1000.0,15.4
Dennis,1996-02-15 12:00:00,T,4.0,3.0,20.0,-12.3,142.3,998.0,15.4
Dennis,1996-02-15 18:00:00,T,4.0,4.0,30.0,-12.4,143.5,996.0,20.6
Dennis,1996-02-16 00:00:00,T,4.0,1.0,30.0,-12.5,144.9,995.0,20.6
Dennis,1996-02-16 06:00:00,T,4.0,1.0,30.0,-13.0,146.3,995.0,20.6
Dennis,1996-02-16 12:00:00,T,4.0,1.0,30.0,-13.3,147.6,990.0,20.6
Dennis,1996-02-16 18:00:00,T,4.0,1.0,30.0,-13.7,148.5,990.0,18.0
Dennis,1996-02-17 00:00:00,T,4.0,1.0,30.0,-13.9,149.5,990.0,18.0
Dennis,1996-02-17 06:00:00,T,4.0,1.0,21.0,-14.1,150.0,990.0,18.0
Dennis,1996-02-17 12:00:00,T,4.0,1.0,21.0,-14.3,150.5,995.0,18.0
Dennis,1996-02-17 18:00:00,T,4.0,1.0,21.0,-14.6,150.9,995.0,18.0
Dennis,1996-02-18 00:00:00,T,4.0,1.0,20.0,-15.1,150.8,995.0,15.4
Dennis,1996-02-18 06:00:00,T,4.0,1.0,20.0,-15.7,151.0,1000.0,12.9
Kirsty,1996-03-07 10:00:00,T,2.0,2.0,20.0,-17.3,122.8,1000.0,12.9
Kirsty,1996-03-07 13:00:00,T,2.0,2.0,20.0,-17.2,122.4,1000.0,12.9
Kirsty,1996-03-07 16:00:00,T,2.0,4.0,20.0,-17.0,122.0,998.0,15.4
Kirsty,1996-03-07 19:00:00,T,2.0,1.0,20.0,-16.9,121.5,998.0,15.4
Kirsty,1996-03-07 22:00:00,T,2.0,1.0,20.0,-16.8,121.1,998.0,15.4
Kirsty,1996-03-08 01:00:00,T,2.0,1.0,20.0,-16.7,120.7,998.0,15.4
Kirsty,1996-03-08 04:00:00,T,2.0,1.0,20.0,-16.7,120.3,998.0,15.4
Kirsty,1996-03-08 07:00:00,T,2.0,1.0,20.0,-16.6,120.1,998.0,15.4
Kirsty,1996-03-08 10:00:00,T,2.0,1.0,30.0,-16.3,120.0,995.0,18.0
Kirsty,1996-03-08 13:00:00,T,2.0,1.0,30.0,-16.0,119.9,995.0,18.0
Kirsty,1996-03-08 16:00:00,T,2.0,1.0,30.0,-15.6,119.8,995.0,18.0
Kirsty,1996-03-08 19:00:00,T,2.0,1.0,30.0,-15.4,120.0,990.0,20.6
Kirsty,1996-03-08 22:00:00,T,2.0,1.0,30.0,-15.6,120.1,990.0,20.6
Kirsty,1996-03-09 01:00:00,T,2.0,1.0,30.0,-16.0,120.1,990.0,20.6
Kirsty,1996-03-09 04:00:00,T,2.0,1.0,30.0,-16.2,119.7,985.0,25.7
Kirsty,1996-03-09 07:00:00,T,2.0,1.0,30.0,-16.1,119.8,985.0,25.7
Kirsty,1996-03-09 10:00:00,T,2.0,1.0,30.0,-16.0,119.8,985.0,25.7
Kirsty,1996-03-09 13:00:00,T,2.0,1.0,30.0,-15.9,119.9,985.0,25.7
Kirsty,1996-03-09 16:00:00,T,2.0,1.0,30.0,-15.8,120.0,980.0,28.3
Kirsty,1996-03-09 19:00:00,T,2.0,1.0,30.0,-15.8,120.2,980.0,28.3
Kirsty,1996-03-09 22:00:00,T,2.0,1.0,30.0,-15.9,120.4,980.0,28.3
Kirsty,1996-03-10 01:00:00,T,2.0,1.0,30.0,-16.0,120.6,975.0,30.9
Kirsty,1996-03-10 04:00:00,T,2.0,1.0,30.0,-16.2,120.9,975.0,30.9
Kirsty,1996-03-10 07:00:00,T,2.0,1.0,40.0,-16.5,121.2,970.0,34.0
Kirsty,1996-03-10 10:00:00,T,2.0,1.0,40.0,-16.8,121.2,970.0,33.4
Kirsty,1996-03-10 13:00:00,T,2.0,1.0,40.0,-17.1,121.2,965.0,36.0
Kirsty,1996-03-10 16:00:00,T,2.0,1.0,40.0,-17.3,121.1,965.0,36.0
Kirsty,1996-03-10 19:00:00,T,2.0,1.0,40.0,-17.4,120.8,960.0,41.2
Kirsty,1996-03-10 22:00:00,T,2.0,1.0,40.0,-17.6,120.8,960.0,41.2
Kirsty,1996-03-11 01:00:00,T,2.0,1.0,40.0,-17.9,120.8,955.0,41.2
Kirsty,1996-03-11 04:00:00,T,2.0,1.0,40.0,-18.2,120.6,955.0,41.2
Kirsty,1996-03-11 07:00:00,T,2.0,1.0,40.0,-18.5,120.4,955.0,41.2
Kirsty,1996-03-11 10:00:00,T,2.0,1.0,40.0,-18.8,120.2,955.0,41.2
Kirsty,1996-03-11 13:00:00,T,2.0,1.0,40.0,-19.2,120.0,950.0,46.3
Kirsty,1996-03-11 16:00:00,T,2.0,1.0,40.0,-19.4,119.9,940.0,48.9
Kirsty,1996-03-11 19:00:00,T,2.0,1.0,40.0,-19.8,119.7,935.0,51.4
